lat,lon,k12,fire_station
51.51596351,-0.17468054,10.0,11.0
51.50258664,-0.12478427,0.0,0.0
51.54005336,-0.10593897,11.0,4.0
51.53359934,-0.09611385,11.0,4.0
51.53304955,-0.11776467,7.0,2.0
51.50982212,-0.12736928,0.0,0.0
51.53422434,-0.13501885,7.0,2.0
51.49661429,-0.20282721,5.0,8.0
51.51083556,-0.13453346,0.0,0.0
51.52867149,-0.12515389,7.0,2.0
51.54896769,-0.15749338,3.0,6.0
51.52058332,-0.12548619,0.0,0.0
51.55375388,-0.17605247,1.0,3.0
51.56892664,-0.11195428,2.0,1.0
51.52318716,-0.11961307,0.0,2.0
51.54371096,-0.16635889,3.0,3.0
51.51717215,-0.13715714,0.0,0.0
51.50160657,-0.1766954,5.0,8.0
51.52276542,-0.20756333,8.0,10.0
51.52665815,-0.16848606,10.0,11.0
51.53703471,-0.14211381,7.0,6.0
51.53689748,-0.13346757,7.0,2.0
51.51343984,-0.12866208,0.0,0.0
51.51394108,-0.16034898,4.0,0.0
51.52532367,-0.08492624,11.0,9.0
51.50557944,-0.20103332,8.0,8.0
51.54696592,-0.14459371,3.0,6.0
51.49016839,-0.19299738,5.0,8.0
51.56823625,-0.12496929,6.0,1.0
51.5141885,-0.17619277,10.0,11.0
51.54593017,-0.13598231,7.0,6.0
51.55537145,-0.16444733,3.0,6.0
51.52398452,-0.17003495,10.0,11.0
51.4920323,-0.19724531,5.0,8.0
51.4862613,-0.17298673,5.0,5.0
51.55551636,-0.11683698,2.0,1.0
51.5441328,-0.1360558,7.0,6.0
51.49466198,-0.19281962,5.0,8.0
51.49556071,-0.19278406,5.0,8.0
51.51580618,-0.1645977,10.0,11.0
51.53030725,-0.1149943,11.0,2.0
51.5503089,-0.12859129,6.0,6.0
51.55725887,-0.17014181,3.0,3.0
51.53950873,-0.18527452,1.0,3.0
51.55336958,-0.09528827,2.0,4.0
51.51596351,-0.17468054,10.0,11.0
51.49645942,-0.19274849,5.0,8.0
51.49481897,-0.14527228,9.0,5.0
51.51470393,-0.15167061,4.0,0.0
51.52541768,-0.09068881,11.0,9.0
51.50906107,-0.13604709,0.0,0.0
51.54961637,-0.14160108,6.0,6.0
51.51161949,-0.12729553,0.0,0.0
51.54233543,-0.13612928,7.0,6.0
51.51385059,-0.15458766,4.0,0.0
51.51029308,-0.21525875,8.0,10.0
51.54456994,-0.10719356,2.0,4.0
51.51778333,-0.17604911,10.0,11.0
51.53317316,-0.18264293,10.0,11.0
51.54060664,-0.14052619,7.0,6.0
51.51157347,-0.12441508,0.0,0.0
51.52620475,-0.1396716,7.0,2.0
51.55265284,-0.16311432,3.0,6.0
51.51569327,-0.15739574,4.0,0.0
51.52526034,-0.13682689,7.0,2.0
51.5179792,-0.13135868,0.0,0.0
51.55733684,-0.11820439,2.0,1.0
51.53219706,-0.12068351,7.0,2.0
51.56712934,-0.11202869,2.0,1.0
51.52299578,-0.16430849,10.0,11.0
51.52763435,-0.11654642,0.0,2.0
51.51092703,-0.14029434,4.0,0.0
51.54270271,-0.10294456,2.0,4.0
51.51740001,-0.1515614,4.0,0.0
51.5303997,-0.12075755,7.0,2.0
51.52937674,-0.16981864,10.0,11.0
51.5179174,-0.18469196,10.0,11.0
51.5662682,-0.17122308,3.0,3.0
51.53393761,-0.17396123,10.0,11.0
51.51161949,-0.12729553,0.0,0.0
51.51726351,-0.14291883,4.0,0.0
51.54768615,-0.19071819,1.0,3.0
51.51380523,-0.151707,4.0,0.0
51.53016801,-0.10634946,11.0,4.0
51.51355451,-0.13586357,0.0,0.0
51.50477286,-0.14919079,4.0,0.0
51.52035389,-0.22639669,8.0,10.0
51.49459535,-0.18850036,5.0,8.0
51.52272172,-0.09080164,11.0,9.0
51.56812073,-0.11775937,6.0,1.0
51.49016572,-0.13537768,9.0,7.0
51.49196309,-0.13530433,9.0,7.0
51.50647921,-0.14335756,4.0,0.0
51.52138979,-0.11968714,0.0,0.0
51.49023486,-0.19731624,5.0,8.0
51.50849562,-0.21532903,8.0,10.0
51.53731077,-0.10316888,11.0,4.0
51.56005595,-0.1195349,6.0,1.0
51.5541098,-0.1414179,6.0,6.0
51.49382907,-0.13955003,9.0,7.0
51.49373757,-0.13379131,9.0,7.0
51.5425155,-0.09141503,11.0,4.0
51.49906088,-0.12925141,9.0,7.0
51.54380091,-0.17212402,3.0,3.0
51.48713757,-0.1715113,5.0,5.0
51.56152767,-0.09927592,2.0,1.0
51.50887742,-0.12452586,0.0,0.0
51.55705777,-0.10090469,2.0,1.0
51.49452149,-0.12655608,9.0,7.0
51.51256966,-0.18778706,10.0,11.0
51.52543955,-0.20601665,8.0,10.0
51.52035228,-0.11108118,11.0,0.0
51.51989108,-0.13848758,4.0,2.0
51.54973028,-0.14880832,3.0,6.0
51.54180073,-0.15922511,3.0,2.0
51.54016116,-0.16938578,3.0,3.0
51.54287974,-0.1707188,3.0,3.0
51.54456458,-0.16344016,3.0,6.0
51.52290547,-0.15854602,4.0,11.0
51.52316406,-0.11817249,0.0,2.0
51.52526034,-0.13682689,7.0,2.0
51.51553158,-0.20496489,8.0,10.0
51.52962292,-0.18566787,10.0,11.0
51.53445115,-0.09319445,11.0,4.0
51.53622714,-0.1479145,7.0,2.0
51.54235831,-0.13757048,7.0,6.0
51.48978876,-0.16852423,5.0,5.0
51.48742384,-0.13260873,9.0,7.0
51.51823054,-0.14720362,4.0,2.0
51.56749839,-0.1351002,6.0,1.0
51.52665815,-0.16848606,10.0,11.0
51.5111918,-0.21522361,8.0,10.0
51.48713757,-0.1715113,5.0,5.0
51.56924986,-0.13214257,6.0,1.0
51.5144303,-0.13438653,0.0,0.0
51.52214214,-0.16722585,10.0,11.0
51.52537072,-0.08780753,11.0,9.0
51.51542048,-0.14011123,4.0,0.0
51.52392378,-0.10949176,11.0,4.0
51.55003167,-0.11129398,2.0,1.0
51.55383457,-0.12411901,6.0,1.0
51.51961551,-0.12120168,0.0,0.0
51.54880626,-0.20509709,1.0,3.0
51.5145218,-0.14014786,4.0,0.0
51.49405656,-0.15394695,9.0,5.0
51.51689639,-0.11987228,0.0,0.0
51.5584659,-0.13258434,6.0,6.0
51.56636969,-0.12071741,6.0,1.0
51.49610219,-0.16971177,5.0,5.0
51.55383457,-0.12411901,6.0,1.0
51.48709265,-0.1686323,5.0,5.0
51.52244967,-0.12973408,0.0,2.0
51.52825415,-0.09922037,11.0,9.0
51.55641502,-0.11679986,2.0,1.0
51.49461334,-0.13231489,9.0,7.0
51.54094722,-0.16214376,3.0,3.0
51.52062932,-0.12836723,0.0,2.0
51.52000313,-0.20334756,8.0,10.0
51.53903674,-0.15501057,3.0,2.0
51.52486074,-0.16855823,10.0,11.0
51.49742383,-0.13940359,9.0,7.0
51.49753782,-0.14660258,9.0,5.0
51.49661636,-0.14519929,9.0,7.0
51.54984522,-0.09976256,2.0,4.0
51.49219111,-0.14970065,9.0,5.0
51.51774887,-0.11695442,0.0,0.0
51.50302087,-0.15214363,4.0,0.0
51.51618183,-0.13143229,0.0,0.0
51.51620476,-0.13287267,0.0,0.0
51.49598962,-0.16251289,5.0,5.0
51.54939451,-0.18488096,1.0,3.0
51.51263293,-0.13446,0.0,0.0
51.5185781,-0.11259602,0.0,0.0
51.50178508,-0.18821513,5.0,8.0
51.52798104,-0.19582495,8.0,11.0
51.54409131,-0.19086086,1.0,3.0
51.51016503,-0.14897215,4.0,0.0
51.56000966,-0.11665143,2.0,1.0
51.54811797,-0.10416153,2.0,4.0
51.55975373,-0.10079249,2.0,1.0
51.52894615,-0.20011191,8.0,10.0
51.52633828,-0.20598131,8.0,10.0
51.50804774,-0.12888314,0.0,0.0
51.53663372,-0.17385327,10.0,3.0
51.52283755,-0.15422417,4.0,2.0
51.5120247,-0.21086752,8.0,10.0
51.51762611,-0.16596587,10.0,11.0
51.50996237,-0.19365503,8.0,8.0
51.51770259,-0.11407359,0.0,0.0
51.5557928,-0.13413641,6.0,6.0
51.51389587,-0.15746831,4.0,0.0
51.50622739,-0.12751674,0.0,0.0
51.51980385,-0.19038261,10.0,11.0
51.54678744,-0.19075386,1.0,3.0
51.54512292,-0.14178424,7.0,6.0
51.52850051,-0.1712955,10.0,11.0
51.48432903,-0.16442205,5.0,5.0
51.53788773,-0.13919506,7.0,6.0
51.54804636,-0.1560883,3.0,6.0
51.51254116,-0.12869893,0.0,0.0
51.53696618,-0.13779069,7.0,2.0
51.5655633,-0.12652209,6.0,1.0
51.51159649,-0.1258553,0.0,0.0
51.49196583,-0.19292629,5.0,8.0
51.52775858,-0.18141699,10.0,11.0
51.54682019,-0.0796965,11.0,4.0
51.53820943,-0.10313151,11.0,4.0
51.52905922,-0.09341987,11.0,9.0
51.51279284,-0.14454195,4.0,0.0
51.51146997,-0.17486023,10.0,11.0
51.49463626,-0.13375459,9.0,7.0
51.51620899,-0.19052516,10.0,11.0
51.55203721,-0.12419297,6.0,1.0
51.54364332,-0.16203508,3.0,6.0
51.53910464,-0.15933394,3.0,2.0
51.48753823,-0.13980615,9.0,7.0
51.53378595,-0.10764113,11.0,4.0
51.56206056,-0.13243711,6.0,6.0
51.53180204,-0.09618888,11.0,4.0
51.52816056,-0.09345743,11.0,9.0
51.51847973,-0.16304879,10.0,11.0
51.54514087,-0.0869784,11.0,4.0
51.56195398,-0.18293828,1.0,3.0
51.51180288,-0.13881747,4.0,0.0
51.51813938,-0.14144179,4.0,0.0
51.52574435,-0.11085796,11.0,4.0
51.49960699,-0.16380813,5.0,5.0
51.50818526,-0.13752391,0.0,0.0
51.53137574,-0.18271455,10.0,11.0
51.52047944,-0.17594133,10.0,11.0
51.52465078,-0.21325553,8.0,10.0
51.51991474,-0.19758533,8.0,10.0
51.52586011,-0.11806129,0.0,2.0
51.50350834,-0.12618734,0.0,0.0
51.52085827,-0.14277251,4.0,2.0
51.50647921,-0.14335756,4.0,0.0
51.50991799,-0.19077456,10.0,8.0
51.51164248,-0.12873577,0.0,0.0
51.51074998,-0.18641816,10.0,11.0
51.52537072,-0.08780753,11.0,9.0
51.51903814,-0.19906136,8.0,10.0
51.52085769,-0.20043101,8.0,10.0
51.49958443,-0.16236824,5.0,5.0
51.549889,-0.15889852,3.0,6.0
51.51698859,-0.12563386,0.0,0.0
51.51171133,-0.13305649,0.0,0.0
51.50890045,-0.125966,0.0,0.0
51.51244912,-0.12293788,0.0,0.0
51.5108167,-0.19073893,10.0,8.0
51.49216839,-0.148261,9.0,5.0
51.52988905,-0.20295818,8.0,10.0
51.54383367,-0.11731953,2.0,1.0
51.53936341,-0.11894615,2.0,4.0
51.49196583,-0.19292629,5.0,8.0
51.51233366,-0.11573664,0.0,0.0
51.56401804,-0.14245673,6.0,6.0
51.52247776,-0.18883504,10.0,11.0
51.52887797,-0.13812086,7.0,2.0
51.52214214,-0.16722585,10.0,11.0
51.54525954,-0.15043208,3.0,6.0
51.49866316,-0.16096455,4.0,5.0
51.52172906,-0.08507713,11.0,9.0
51.52207454,-0.16290405,10.0,11.0
51.52593882,-0.18004792,10.0,11.0
51.5287175,-0.12803543,7.0,2.0
51.50710308,-0.12603979,0.0,0.0
51.51507594,-0.11850599,0.0,0.0
51.51836673,-0.15584641,4.0,11.0
51.56044617,-0.14404498,6.0,6.0
51.51627346,-0.13719383,0.0,0.0
51.49825392,-0.13504749,9.0,7.0
51.51726351,-0.14291883,4.0,0.0
51.56256632,-0.10788925,2.0,1.0
51.53393761,-0.17396123,10.0,3.0
51.52438453,-0.13830423,7.0,2.0
51.49886564,-0.17392331,5.0,8.0
51.55431452,-0.15439226,3.0,6.0
51.51604385,-0.12279004,0.0,0.0
51.49839097,-0.14368645,9.0,7.0
51.55408696,-0.13997631,6.0,6.0
51.49450626,-0.18274139,5.0,5.0
51.50575558,-0.2125542,8.0,10.0
51.48513746,-0.15862826,9.0,5.0
51.50913011,-0.19801122,8.0,8.0
51.55272763,-0.11118228,2.0,1.0
51.50991396,-0.13313,0.0,0.0
51.50998264,-0.13745058,0.0,0.0
51.52753434,-0.16700921,10.0,11.0
51.54591095,-0.1922309,1.0,3.0
51.51346282,-0.13010238,0.0,0.0
51.55747534,-0.1268544,6.0,1.0
51.52227686,-0.17586947,10.0,11.0
51.51779507,-0.11983526,0.0,0.0
51.55841999,-0.12970092,6.0,1.0
51.52979952,-0.13952498,7.0,2.0
51.55090054,-0.16606973,3.0,6.0
51.54383367,-0.11731953,2.0,1.0
51.48010459,-0.18187366,5.0,5.0
51.55062575,-0.2064679,1.0,3.0
51.49145096,-0.15981438,9.0,5.0
51.51544332,-0.1415516,4.0,0.0
51.52350961,-0.19744331,8.0,11.0
51.51076677,-0.13021283,0.0,0.0
51.52316406,-0.11817249,0.0,2.0
51.51318603,-0.11281899,0.0,0.0
51.50800176,-0.12600289,0.0,0.0
51.52998131,-0.09482311,11.0,4.0
51.50710308,-0.12603979,0.0,0.0
51.52283137,-0.21188527,8.0,10.0
51.50046057,-0.16089216,4.0,5.0
51.565239,-0.10633556,2.0,1.0
51.51656933,-0.15591905,4.0,0.0
51.56012526,-0.12386013,6.0,1.0
51.52233462,-0.12253123,0.0,2.0
51.5429022,-0.17216004,3.0,3.0
51.51167095,-0.18782274,10.0,8.0
51.51267871,-0.13734055,0.0,0.0
51.56554875,-0.182795,1.0,3.0
51.52557144,-0.21466106,8.0,10.0
51.49086676,-0.18000515,5.0,5.0
51.53404055,-0.12349132,7.0,2.0
51.51596351,-0.17468054,10.0,11.0
51.51559762,-0.20928615,8.0,10.0
51.53256312,-0.20141098,8.0,10.0
51.51771605,-0.1717277,10.0,11.0
51.52593882,-0.18004792,10.0,11.0
51.51509903,-0.11994632,0.0,0.0
51.55154884,-0.09392185,2.0,4.0
51.4904391,-0.15265261,9.0,5.0
51.49117863,-0.142539,9.0,7.0
51.50890045,-0.125966,0.0,0.0
51.49873082,-0.16528412,5.0,5.0
51.49735523,-0.1350842,9.0,7.0
51.54636198,-0.16336774,3.0,3.0
51.49571767,-0.14523579,9.0,5.0
51.56434034,-0.10637286,2.0,1.0
51.565638,-0.18856299,1.0,3.0
51.50470461,-0.1448707,4.0,0.0
51.51325546,-0.11713981,0.0,0.0
51.52717191,-0.14395715,7.0,2.0
51.53806921,-0.09448519,11.0,4.0
51.51373707,-0.14738605,4.0,0.0
51.53705752,-0.14355486,7.0,6.0
51.52398452,-0.17003495,10.0,11.0
51.50647921,-0.14335756,4.0,0.0
51.54413572,-0.19374348,1.0,3.0
51.54965758,-0.08823135,11.0,4.0
51.51578363,-0.1631573,4.0,11.0
51.51074998,-0.18641816,10.0,11.0
51.56355794,-0.11361932,2.0,1.0
51.51618183,-0.13143229,0.0,0.0
51.49416964,-0.16114549,5.0,5.0
51.48376628,-0.18604901,5.0,5.0
51.57450375,-0.12326838,6.0,1.0
51.51899388,-0.19618032,8.0,10.0
51.51362311,-0.14018448,4.0,0.0
51.53362274,-0.09755475,11.0,4.0
51.51454462,-0.1415882,4.0,0.0
51.55283277,-0.17464685,1.0,3.0
51.52717191,-0.14395715,7.0,2.0
51.53227445,-0.18267874,10.0,11.0
51.53137574,-0.18271455,10.0,11.0
51.51686221,-0.17464459,10.0,11.0
51.51772574,-0.11551401,0.0,0.0
51.55825863,-0.11960901,2.0,1.0
51.55631519,-0.16729451,3.0,6.0
51.51178002,-0.13737723,0.0,0.0
51.51171133,-0.13305649,0.0,0.0
51.50998455,-0.19509526,8.0,8.0
51.49940339,-0.15084924,9.0,5.0
51.51903807,-0.14140519,4.0,2.0
51.51265583,-0.13590028,0.0,0.0
51.51961551,-0.12120168,0.0,0.0
51.52286021,-0.15566478,4.0,2.0
51.5161359,-0.12855152,0.0,0.0
51.5253472,-0.08636688,11.0,9.0
51.48931277,-0.13829344,9.0,7.0
51.49740099,-0.13796379,9.0,7.0
51.48668517,-0.14272164,9.0,7.0
51.54421869,-0.08557488,11.0,4.0
51.51362311,-0.14018448,4.0,0.0
51.54056093,-0.1376439,7.0,6.0
51.51647862,-0.15015741,4.0,0.0
51.5338092,-0.10908206,11.0,4.0
51.51796194,-0.18757291,10.0,11.0
51.51719644,-0.19625138,8.0,11.0
51.53553675,-0.10468461,11.0,4.0
51.53712584,-0.147878,7.0,2.0
51.53198861,-0.10771571,11.0,4.0
51.53996008,-0.1001745,11.0,4.0
51.50177991,-0.13058088,0.0,0.0
51.52962292,-0.18566787,10.0,11.0
51.51426952,-0.12430428,0.0,0.0
51.52004723,-0.20622868,8.0,10.0
51.49165355,-0.1727711,5.0,5.0
51.51180288,-0.13881747,4.0,0.0
51.50804774,-0.12888314,0.0,0.0
51.50546632,-0.13619385,0.0,0.0
51.49030273,-0.14401511,9.0,7.0
51.57369721,-0.12907407,6.0,1.0
51.54563102,-0.1172453,2.0,1.0
51.52933905,-0.1107091,11.0,4.0
51.5180937,-0.1385609,4.0,0.0
51.51330167,-0.12002036,0.0,0.0
51.53867681,-0.18963369,1.0,3.0
51.52194016,-0.09804191,11.0,9.0
51.51251818,-0.12725866,0.0,0.0
51.52002791,-0.14713063,4.0,2.0
51.49783211,-0.16532023,5.0,5.0
51.51683979,-0.17320415,10.0,11.0
51.51378252,-0.15026668,4.0,0.0
51.49938068,-0.14940936,9.0,5.0
51.54383367,-0.11731953,2.0,1.0
51.54934988,-0.18199803,1.0,3.0
51.55378841,-0.12123589,2.0,1.0
51.55359661,-0.16596129,3.0,6.0
51.5261819,-0.13823089,7.0,2.0
51.48933561,-0.13973298,9.0,7.0
51.54961049,-0.08534857,11.0,4.0
51.50472737,-0.14631073,4.0,0.0
51.49095598,-0.18576365,5.0,5.0
51.54314241,-0.13032761,7.0,6.0
51.52826761,-0.21455554,8.0,10.0
51.53265135,-0.2071748,8.0,10.0
51.50993687,-0.13457019,0.0,0.0
51.51495252,-0.1675146,10.0,11.0
51.51578363,-0.1631573,4.0,11.0
51.48608133,-0.16147098,5.0,5.0
51.52225445,-0.17442887,10.0,11.0
51.51072081,-0.12733241,0.0,0.0
51.55673729,-0.13698295,6.0,6.0
51.51447608,-0.13726719,0.0,0.0
51.50302087,-0.15214363,4.0,0.0
51.51596351,-0.17468054,10.0,11.0
51.52308582,-0.170071,10.0,11.0
51.53385563,-0.1119639,11.0,2.0
51.51155947,-0.18062134,10.0,11.0
51.50991799,-0.19077456,10.0,8.0
51.49358523,-0.18133743,5.0,5.0
51.53231223,-0.1278879,7.0,2.0
51.52141287,-0.12112766,0.0,0.0
51.53198861,-0.10771571,11.0,4.0
51.5216427,-0.13553312,0.0,2.0
51.51375981,-0.14882637,4.0,0.0
51.48095862,-0.17895931,5.0,5.0
51.52092391,-0.20475275,8.0,10.0
51.49721754,-0.12644549,9.0,7.0
51.5195231,-0.11543978,0.0,0.0
51.51841198,-0.15872735,4.0,11.0
51.48889006,-0.16856025,5.0,5.0
51.49450626,-0.18274139,5.0,5.0
51.55288973,-0.12127294,2.0,1.0
51.51984532,-0.13560657,0.0,2.0
51.51488493,-0.16319348,4.0,11.0
51.51686221,-0.17464459,10.0,11.0
51.53026092,-0.11211268,11.0,4.0
51.56102392,-0.12382315,6.0,1.0
51.51597461,-0.11846894,0.0,0.0
51.50975307,-0.12304876,0.0,0.0
51.50818526,-0.13752391,0.0,0.0
51.52249999,-0.19027567,10.0,11.0
51.55404124,-0.13709315,6.0,6.0
51.5073779,-0.14332101,4.0,0.0
51.56033196,-0.13683605,6.0,6.0
51.55763597,-0.13694622,6.0,6.0
51.56378898,-0.12803783,6.0,1.0
51.56293627,-0.13095843,6.0,6.0
51.51636482,-0.1429554,4.0,0.0
51.50425789,-0.17370764,5.0,8.0
51.54309644,-0.12744515,7.0,6.0
51.49057484,-0.16129017,5.0,5.0
51.49845926,-0.14800595,9.0,5.0
51.51002884,-0.19797574,8.0,8.0
51.52286021,-0.15566478,4.0,2.0
51.49693341,-0.16535633,5.0,5.0
51.53092677,-0.09766721,11.0,4.0
51.54233543,-0.13612928,7.0,6.0
51.54912568,-0.16758346,3.0,6.0
51.53945568,-0.12471056,7.0,2.0
51.54842884,-0.18059243,1.0,3.0
51.51299717,-0.15750459,4.0,0.0
51.54512305,-0.19947324,1.0,3.0
51.54458713,-0.16488145,3.0,6.0
51.54367128,-0.10723087,2.0,4.0
51.50475013,-0.14775075,4.0,0.0
51.54573271,-0.18070004,1.0,3.0
51.54848854,-0.12722368,6.0,1.0
51.50733228,-0.1404408,4.0,0.0
51.50989103,-0.13168982,0.0,0.0
51.56194563,-0.12522798,6.0,1.0
51.50913011,-0.19801122,8.0,8.0
51.50887742,-0.12452586,0.0,0.0
51.51254116,-0.12869893,0.0,0.0
51.51164248,-0.12873577,0.0,0.0
51.55355152,-0.16307811,3.0,6.0
51.55220193,-0.1919815,1.0,3.0
51.48756105,-0.14124564,9.0,7.0
51.52763435,-0.11654642,0.0,2.0
51.52712628,-0.14107567,7.0,2.0
51.54950202,-0.1343939,6.0,6.0
51.50921848,-0.20377209,8.0,10.0
51.49261946,-0.17705417,5.0,5.0
51.52445256,-0.2002892,8.0,11.0
51.51596351,-0.17468054,10.0,11.0
51.52225445,-0.17442887,10.0,11.0
51.49097824,-0.18720329,5.0,5.0
51.49475058,-0.14095313,9.0,7.0
51.51620899,-0.19052516,10.0,11.0
51.51779507,-0.11983526,0.0,0.0
51.54173283,-0.15490148,3.0,2.0
51.54505437,-0.13746036,7.0,6.0
51.54143958,-0.1938503,1.0,3.0
51.54145962,-0.13760719,7.0,6.0
51.5197371,-0.18606099,10.0,11.0
51.48796887,-0.16715675,5.0,5.0
51.49558073,-0.13659734,9.0,7.0
51.52424704,-0.12966041,0.0,2.0
51.54265602,-0.10006216,11.0,4.0
51.52224226,-0.116769,0.0,0.0
51.50135927,-0.16085596,4.0,5.0
51.51420035,-0.11998334,0.0,0.0
51.51072081,-0.12733241,0.0,0.0
51.51449895,-0.13870753,4.0,0.0
51.51579482,-0.22225003,8.0,10.0
51.54383367,-0.11731953,2.0,1.0
51.54452335,-0.10431102,2.0,4.0
51.51072769,-0.18497791,10.0,11.0
51.52021281,-0.10243826,11.0,9.0
51.51510959,-0.17759724,10.0,11.0
51.52970799,-0.13376176,7.0,2.0
51.48459811,-0.18169509,5.0,5.0
51.52350961,-0.19744331,8.0,11.0
51.51353162,-0.13442326,0.0,0.0
51.4945904,-0.13087519,9.0,7.0
51.52072478,-0.19178754,8.0,11.0
51.51521423,-0.12714802,0.0,0.0
51.48900224,-0.17575805,5.0,5.0
51.49374108,-0.19141546,5.0,8.0
51.51847973,-0.16304879,10.0,11.0
51.5218887,-0.20903925,8.0,10.0
51.50138184,-0.1622959,4.0,5.0
51.50138184,-0.1622959,4.0,5.0
51.51378252,-0.15026668,4.0,0.0
51.54454666,-0.10575228,2.0,4.0
51.57077035,-0.11476396,6.0,1.0
51.54433624,-0.09278102,11.0,4.0
51.48538501,-0.17446209,5.0,5.0
51.53634209,-0.09888327,11.0,4.0
51.52235766,-0.1239718,0.0,2.0
51.54525954,-0.15043208,3.0,6.0
51.54375596,-0.16924145,3.0,3.0
51.51078971,-0.13165303,0.0,0.0
51.55638266,-0.17161956,3.0,3.0
51.52581386,-0.11517995,0.0,2.0
51.55370903,-0.17316928,3.0,3.0
51.55754971,-0.18888429,1.0,3.0
51.56554028,-0.12508016,6.0,1.0
51.54590727,-0.134541,7.0,6.0
51.54876212,-0.20221416,1.0,3.0
51.50899234,-0.1317266,0.0,0.0
51.4930898,-0.14966425,9.0,5.0
51.51855492,-0.11115557,0.0,0.0
51.54202594,-0.17363731,3.0,3.0
51.52528322,-0.13826757,7.0,2.0
51.51166545,-0.13017601,0.0,0.0
51.5501591,-0.17619625,1.0,3.0
51.52896825,-0.20155274,8.0,10.0
51.54950579,-0.19208834,1.0,3.0
51.52631623,-0.20454054,8.0,10.0
51.5253942,-0.08924817,11.0,9.0
51.52025937,-0.10531923,11.0,9.0
51.54040743,-0.18523875,1.0,3.0
51.52903444,-0.20587527,8.0,10.0
51.4930898,-0.14966425,9.0,5.0
51.54078857,-0.09581365,11.0,4.0
51.49924405,-0.14077019,9.0,7.0
51.51953591,-0.17309621,10.0,11.0
51.52950102,-0.12079458,7.0,2.0
51.51362311,-0.14018448,4.0,0.0
51.51002835,-0.14033096,4.0,0.0
51.53492589,-0.17968928,1.0,3.0
51.55765884,-0.13838792,6.0,6.0
51.5241414,-0.18011962,10.0,11.0
51.50733228,-0.1404408,4.0,0.0
51.49569488,-0.14379604,9.0,7.0
51.51638761,-0.1443958,4.0,0.0
51.50975307,-0.12304876,0.0,0.0
51.51016503,-0.14897215,4.0,0.0
51.52308582,-0.170071,10.0,11.0
51.52541751,-0.20457592,8.0,10.0
51.51200784,-0.15177979,4.0,0.0
51.51890082,-0.13276235,0.0,0.0
51.49338359,-0.1683801,5.0,5.0
51.57176161,-0.12049517,6.0,1.0
51.52809338,-0.14536135,7.0,2.0
51.51195872,-0.20654659,8.0,10.0
51.56828228,-0.12785333,6.0,1.0
51.51159649,-0.1258553,0.0,0.0
51.55173589,-0.10545359,2.0,4.0
51.49129241,-0.14973704,9.0,5.0
51.51447814,-0.19491756,8.0,8.0
51.52864845,-0.12371312,7.0,2.0
51.51447814,-0.19491756,8.0,8.0
51.49106441,-0.13534101,9.0,7.0
51.51564156,-0.212167,8.0,10.0
51.56355794,-0.11361932,2.0,1.0
51.57277555,-0.1276688,6.0,1.0
51.4844863,-0.17449796,5.0,5.0
51.51378252,-0.15026668,4.0,0.0
51.52813712,-0.0920167,11.0,9.0
51.52122092,-0.16582138,10.0,11.0
51.49374108,-0.19141546,5.0,8.0
51.54998517,-0.10841112,2.0,1.0
51.51899388,-0.19618032,8.0,11.0
51.50809365,-0.13176338,0.0,0.0
51.52068033,-0.18890639,10.0,11.0
51.52756489,-0.11222425,11.0,4.0
51.51553158,-0.20496489,8.0,10.0
51.5073779,-0.14332101,4.0,0.0
51.50043798,-0.15945225,4.0,5.0
51.5234653,-0.19456199,8.0,11.0
51.54505437,-0.13746036,7.0,6.0
51.52021281,-0.10243826,11.0,9.0
51.51739507,-0.20921562,8.0,10.0
51.54209317,-0.17796101,1.0,3.0
51.51333454,-0.17910935,10.0,11.0
51.50910798,-0.19657101,8.0,8.0
51.51474928,-0.15455132,4.0,0.0
51.53982191,-0.1477685,3.0,6.0
51.52224226,-0.116769,0.0,0.0
51.51449895,-0.13870753,4.0,0.0
51.50975307,-0.12304876,0.0,0.0
51.53311881,-0.12208739,7.0,2.0
51.53394823,-0.1177276,7.0,2.0
51.53551344,-0.10324364,11.0,4.0
51.51191692,-0.14601874,4.0,0.0
51.5081395,-0.13464365,0.0,0.0
51.51106373,-0.14893572,4.0,0.0
51.49111144,-0.19584113,5.0,8.0
51.50618137,-0.12463663,0.0,0.0
51.53042276,-0.12219838,7.0,2.0
51.5287175,-0.12803543,7.0,2.0
51.5313445,-0.12360224,7.0,2.0
51.53016801,-0.10634946,11.0,4.0
51.52456286,-0.20749269,8.0,10.0
51.49470632,-0.19569914,5.0,8.0
51.56000966,-0.11665143,2.0,1.0
51.51546537,-0.20064365,8.0,10.0
51.51798419,-0.1890134,10.0,11.0
51.53293375,-0.11056021,11.0,4.0
51.56286732,-0.12663289,6.0,1.0
51.53659799,-0.11473431,2.0,4.0
51.55120758,-0.12855439,6.0,6.0
51.50387417,-0.14922723,4.0,0.0
51.51853172,-0.10971515,11.0,0.0
51.48578647,-0.14275816,9.0,7.0
51.51625339,-0.19340602,8.0,11.0
51.48906933,-0.18007675,5.0,5.0
51.50302087,-0.15214363,4.0,0.0
51.50800176,-0.12600289,0.0,0.0
51.54672067,-0.1864297,1.0,3.0
51.52853303,-0.11650932,0.0,2.0
51.53567615,-0.11333047,11.0,4.0
51.55383457,-0.12411901,6.0,1.0
51.4947734,-0.14239285,9.0,7.0
51.52269929,-0.20324139,8.0,10.0
